"nat"	"t"	"K"	"cK"	"Gclu"	"Aclu"	"cC"	"D"	"L"	"E"	"cL"	"ent"	"AS"	"ASG"
14.3	0.55	90.2754491017964	90.2754491017964	0.87177024024528	0.895889180360523	0.543828006637328	3	1.62241694048923	7538	1.13660818088237	5.1951838312344	0.407888493566569	0.126398474047547
14.56	0.56	90.2754491017964	90.2754491017964	0.87177024024528	0.895889180360523	0.543828006637328	3	1.62241694048923	7538	1.13660818088237	5.1951838312344	0.407888493566569	0.126398474047547
14.82	0.57	90.2754491017964	90.2754491017964	0.87177024024528	0.895889180360523	0.543828006637328	3	1.62241694048923	7538	1.13660818088237	5.1951838312344	0.407888493566569	0.126398474047547
15.08	0.58	97.6047904191617	97.6047904191617	0.88772220466262	0.900754104843208	0.587980665175673	3	1.46143856864584	8150	1.11723987043201	5.01866097567024	0.36153835295551	0.0981716921973776
15.34	0.59	97.6047904191617	97.6047904191617	0.88772220466262	0.900754104843208	0.587980665175673	3	1.46143856864584	8150	1.11723987043201	5.01866097567024	0.36153835295551	0.0981716921973776
15.6	0.6	97.6047904191617	97.6047904191617	0.88772220466262	0.900754104843208	0.587980665175673	3	1.46143856864584	8150	1.11723987043201	5.01866097567024	0.36153835295551	0.0981716921973776
15.86	0.61	97.6047904191617	97.6047904191617	0.88772220466262	0.900754104843208	0.587980665175673	3	1.46143856864584	8150	1.11723987043201	5.01866097567024	0.36153835295551	0.0981716921973776
16.12	0.62	105.748502994012	105.748502994012	0.901609956708723	0.906948099996846	0.637039174662723	3	1.39001515042205	8830	1.09803130440507	5.02454256827402	0.308871460073992	0.0830319414035913
16.38	0.63	105.748502994012	105.748502994012	0.901609956708723	0.906948099996846	0.637039174662723	3	1.39001515042205	8830	1.09803130440507	5.02454256827402	0.308871460073992	0.0830319414035913
16.64	0.64	105.748502994012	105.748502994012	0.901609956708723	0.906948099996846	0.637039174662723	3	1.39001515042205	8830	1.09803130440507	5.02454256827402	0.308871460073992	0.0830319414035913
16.9	0.65	105.748502994012	105.748502994012	0.901609956708723	0.906948099996846	0.637039174662723	3	1.39001515042205	8830	1.09803130440507	5.02454256827402	0.308871460073992	0.0830319414035913
17.16	0.66	114.898203592814	114.898203592814	0.89949570712183	0.90630993867159	0.692157852968761	3	1.32061178847125	9594	1.0788245347625	4.94640167953357	0.225431422135739	0.0678732978954881
17.42	0.67	114.898203592814	114.898203592814	0.89949570712183	0.90630993867159	0.692157852968761	3	1.32061178847125	9594	1.0788245347625	4.94640167953357	0.225431422135739	0.0678732978954881
17.68	0.68	114.898203592814	114.898203592814	0.89949570712183	0.90630993867159	0.692157852968761	3	1.32061178847125	9594	1.0788245347625	4.94640167953357	0.225431422135739	0.0678732978954881
17.94	0.69	114.898203592814	114.898203592814	0.89949570712183	0.90630993867159	0.692157852968761	3	1.32061178847125	9594	1.0788245347625	4.94640167953357	0.225431422135739	0.0678732978954881
18.2	0.7	128.071856287425	128.071856287425	0.895978888924308	0.903429385600773	0.771517206550754	3	1.23014212538778	10694	1.0546929057719	4.87033022210029	0.092965511679582	0.0414379109658251
18.46	0.71	128.071856287425	128.071856287425	0.895978888924308	0.903429385600773	0.771517206550754	3	1.23014212538778	10694	1.0546929057719	4.87033022210029	0.092965511679582	0.0414379109658251
18.72	0.72	128.071856287425	128.071856287425	0.895978888924308	0.903429385600773	0.771517206550754	3	1.23014212538778	10694	1.0546929057719	4.87033022210029	0.092965511679582	0.0414379109658251
18.98	0.73	128.071856287425	128.071856287425	0.895978888924308	0.903429385600773	0.771517206550754	3	1.23014212538778	10694	1.0546929057719	4.87033022210029	0.092965511679582	0.0414379109658251
19.24	0.74	139.137724550898	139.137724550898	0.909609842106878	0.916588203640641	0.838179063559628	2	1.16182093644037	11618	1.03698325747241	5.10493366272793	-0.000852852290951506	0.0258010417707882
19.5	0.75	139.137724550898	139.137724550898	0.909609842106878	0.916588203640641	0.838179063559628	2	1.16182093644037	11618	1.03698325747241	5.10493366272793	-0.000852852290951506	0.0258010417707882
19.76	0.76	139.137724550898	139.137724550898	0.909609842106878	0.916588203640641	0.838179063559628	2	1.16182093644037	11618	1.03698325747241	5.10493366272793	-0.000852852290951506	0.0258010417707882
20.02	0.77	148.407185628743	148.407185628743	0.929623576720032	0.935389348611717	0.894019190534593	2	1.10598080946541	12392	1.02360700247061	4.67817518424179	-0.0693549228228231	0.0133241073783757
20.28	0.78	148.407185628743	148.407185628743	0.929623576720032	0.935389348611717	0.894019190534593	2	1.10598080946541	12392	1.02360700247061	4.67817518424179	-0.0693549228228231	0.0133241073783757
20.54	0.79	148.407185628743	148.407185628743	0.929623576720032	0.935389348611717	0.894019190534593	2	1.10598080946541	12392	1.02360700247061	4.67817518424179	-0.0693549228228231	0.0133241073783757
20.8	0.8	148.407185628743	148.407185628743	0.929623576720032	0.935389348611717	0.894019190534593	2	1.10598080946541	12392	1.02360700247061	4.67817518424179	-0.0693549228228231	0.0133241073783757
21.06	0.81	155.796407185629	155.796407185629	0.954370245464184	0.956706230134261	0.938532573407402	2	1.0614674265926	13009	1.01375518488901	4.00313252111969	-0.0710396045646917	0.00243099722274173
21.32	0.82	155.796407185629	155.796407185629	0.954370245464184	0.956706230134261	0.938532573407402	2	1.0614674265926	13009	1.01375518488901	4.00313252111969	-0.0710396045646917	0.00243099722274173
21.58	0.83	155.796407185629	155.796407185629	0.954370245464184	0.956706230134261	0.938532573407402	2	1.0614674265926	13009	1.01375518488901	4.00313252111969	-0.0710396045646917	0.00243099722274173
21.84	0.84	155.796407185629	155.796407185629	0.954370245464184	0.956706230134261	0.938532573407402	2	1.0614674265926	13009	1.01375518488901	4.00313252111969	-0.0710396045646917	0.00243099722274173
22.1	0.85	160.299401197605	160.299401197605	0.971857985311275	0.97271580850903	0.965659043359065	2	1.03434095664093	13385	1.00806581423577	3.12511547445492	-0.0699111883047404	-0.00300405716496362
22.36	0.86	160.299401197605	160.299401197605	0.971857985311275	0.97271580850903	0.965659043359065	2	1.03434095664093	13385	1.00806581423577	3.12511547445492	-0.0699111883047404	-0.00300405716496362
22.62	0.87	160.299401197605	160.299401197605	0.971857985311275	0.97271580850903	0.965659043359065	2	1.03434095664093	13385	1.00806581423577	3.12511547445492	-0.0699111883047404	-0.00300405716496362
22.88	0.88	160.299401197605	160.299401197605	0.971857985311275	0.97271580850903	0.965659043359065	2	1.03434095664093	13385	1.00806581423577	3.12511547445492	-0.0699111883047404	-0.00300405716496362
23.14	0.89	163.305389221557	163.305389221557	0.985530097406423	0.985745317589245	0.983767404949138	2	1.01623259505086	13636	1.00439039846551	2.28788978967243	-0.0590154190873146	-0.00498143707967557
23.4	0.9	163.305389221557	163.305389221557	0.985530097406423	0.985745317589245	0.983767404949138	2	1.01623259505086	13636	1.00439039846551	2.28788978967243	-0.0590154190873146	-0.00498143707967557
23.66	0.91	163.305389221557	163.305389221557	0.985530097406423	0.985745317589245	0.983767404949138	2	1.01623259505086	13636	1.00439039846551	2.28788978967243	-0.0590154190873146	-0.00498143707967557
23.92	0.92	163.305389221557	163.305389221557	0.985530097406423	0.985745317589245	0.983767404949138	2	1.01623259505086	13636	1.00439039846551	2.28788978967243	-0.0590154190873146	-0.00498143707967557
24.18	0.93	164.922155688623	164.922155688623	0.993927191848832	0.993958681408251	0.993506961979655	2	1.00649303802034	13771	1.00245231580441	1.44326165326678	-0.0371866568671678	-0.00497994037559757
24.44	0.94	164.922155688623	164.922155688623	0.993927191848832	0.993958681408251	0.993506961979655	2	1.00649303802034	13771	1.00245231580441	1.44326165326678	-0.0371866568671678	-0.00497994037559757
24.7	0.95	164.922155688623	164.922155688623	0.993927191848832	0.993958681408251	0.993506961979655	2	1.00649303802034	13771	1.00245231580441	1.44326165326678	-0.0371866568671678	-0.00497994037559757
24.96	0.96	164.922155688623	164.922155688623	0.993927191848832	0.993958681408251	0.993506961979655	2	1.00649303802034	13771	1.00245231580441	1.44326165326678	-0.0371866568671678	-0.00497994037559757
25.22	0.97	165.784431137725	165.784431137725	0.998731348877744	0.998732647479859	0.998701392395931	2	1.00129860760407	13843	1.00142945041927	0.64904961252805	-0.0202377417497303	-0.00585952271609401
25.48	0.98	165.784431137725	165.784431137725	0.998731348877744	0.998732647479859	0.998701392395931	2	1.00129860760407	13843	1.00142945041927	0.64904961252805	-0.0202377417497303	-0.00585952271609401
25.74	0.99	165.784431137725	165.784431137725	0.998731348877744	0.998732647479859	0.998701392395931	2	1.00129860760407	13843	1.00142945041927	0.64904961252805	-0.0202377417497303	-0.00585952271609401
26	1	166	166	1	1	1	1	1	13861	1.00117489014232	0	NA	-0.00602409638554215
